vendor,table_name,table_id,counter_name,counter_name_alias,counter_id,counter_description,counter_unit,aggregation,enabled,enable_for_parser_module,mapped_object_id,tables_in_database,mapped_object_name,is_archived,busy_hour_aggregation,busy_hour_formula,busy_hour_column,aggregation_in_upper,functionsubsetid,object_aggregation,counter_technology,table_technology
Nokia,HSPA in WBTS,5000,SUM_ACTIVE_CPC_USERS,SUM OF ACTIVE CPC USERS,M5000C285,"The sum of sampled values for the number of active CPC users. This counter, divided by the denominator M5000C327, provides the average user amount during the measurement interval.",Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,AVG_HSUPA_DL_PWR_CONTR_CHN,AVERAGE HSUPA DL PWR CONTROL CHANNELS,M5000C298,Average HSUPA DL control channel transmission power during reporting period. Calculated as sum of average power of measuring periods divided by the number of measuring periods.,mW,avg,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,AVG,,avg,,
Nokia,HSPA in WBTS,5000,UNHAPPY_FRACT_LOAD_DISTR_C_08,UNHAPPY FRACTIONAL LOAD VALUE DISTRIBUTION - CLASS 08,M5000C307,"Number of scheduling periods where the Fractional Load has been in class 8 limits and there has been UnHappy UE in the cell. Fractional load is defined as  L = 1 - (Pnoise/Ptotal), Ptotal>=Pnoise. The class limit is 0.35 < L <= 0.40.",Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,UNHAPPY_FRACT_LOAD_DISTR_C_14,UNHAPPY FRACTIONAL LOAD VALUE DISTRIBUTION - CLASS 14,M5000C313,"Number of scheduling periods where the Fractional Load has been in class 14 limits and there has been UnHappy UE in the cell. Fractional load is defined as  L = 1 - (Pnoise/Ptotal), Ptotal>=Pnoise. The class limit is 0.65 < L <= 0.70.",Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,TTI_DC_HSDPA_USER_PRIMARY_2C,TTI SCHEDULED DC HSDPA USER FOR PRIMARY CARRIER WITH TWO CARRIER,M5000C333,"Number of TTIs for scheduled DC-HSDPA users only, from primary carrier when two carriers are used.",Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,TTI_SCHED_MIMO_S,TTIS SCHEDULED FOR MIMO USERS WITH SINGLE STREAM,M5000C335,The number of TTIs scheduled for users with single stream MIMO.,Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,CQI_CORR_MIMO_D_CLASS0,CQI CORRELATED FOR MIMO DUAL STREAM CLASS0,M5000C339,Distribution of the correlated values of CQI1 and CQI2 of the two MIMO data streams. The sum of the two CQI values correlates into class 0.,Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,CQI_CORR_MIMO_D_CLASS13,CQI CORRELATED FOR MIMO DUAL STREAM CLASS13,M5000C352,Distribution of the correlated values of CQI1 and CQI2 of the two MIMO data streams. The sum of the two CQI values and their difference correlate into class 13.,Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,EDCH_16QAM_UE_ACT_SUM,SUM OF ACTIVE 16QAM UL USERS,M5000C359,"The sum of sampled number of active 16QAM UL users (user configured with 16QAM and 16QAM is currently in use). Applicable only for a serving cell. This counter, divided by the denominator M5000C327,  provides the average user amount during the measurement interval.",Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,RES_FRACT_LOAD_CLASS_07,RESIDUAL STREAM FRACTIONAL LOAD CLASS 07,M5000C369,"The number of scheduling periods where the Rise Over Thermal in Residual Stream Fractional load (L) has been in class 7 limits (0.30 < L <= 0.35). Residual Stream Fractional load is defined as L = 1 - (Pnoise/Ptotal), Ptotal>=Pnoise.",Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,RES_FRACT_LOAD_CLASS_11,RESIDUAL STREAM FRACTIONAL LOAD CLASS 11,M5000C373,"The number of scheduling periods where the Rise Over Thermal in Residual Stream Fractional load (L) has been in class 11 limits (0.50 < L <= 0.55). Residual Stream Fractional load is defined as L = 1 - (Pnoise/Ptotal), Ptotal>=Pnoise.",Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,UNHAPPY_RES_FRACT_LOAD_01,UNHAPPY RESIDUAL STREAM FRACTIONAL LOAD CLASS 01,M5000C384,"The number of scheduling periods where the Rise Over Thermal in Residual Stream Fractional Load (L) has been in class 1 limits (0 < L <= 0.05) and there has been UnHappy UE in the cell. Residual Stream Fractional load is defined as L = 1 - (Pnoise/Ptotal), Ptotal>=Pnoise.",Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,UNHAPPY_RES_FRACT_LOAD_15,UNHAPPY RESIDUAL STREAM FRACTIONAL LOAD CLASS 15,M5000C398,"The number of scheduling periods where the Rise Over Thermal in Residual Stream Fractional load (L) has been in class 15 limits (0.70 < L <= 0.75) and there has been UnHappy UE in the cell. Residual Stream Fractional load is defined as L = 1 - (Pnoise/Ptotal), Ptotal>=Pnoise.",Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,HSDPA_USERS_ONE_TTI,NUMBER OF ONE SCHEDULED HSDPA USER PER TTI,M5000C415,The number of one HSDPA user scheduled per TTI in WCELL.,Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,TTI_DCMIMO_HSDPA_USER_SC_1C_D,TTI SCHEDULED DC HSDPA MIMO USER FOR SECONDARY CARRIER WITH ONE CARRIER DUAL STREAM,M5000C429,Scheduled DC-HSDPA + MIMO users only from secondary carrier when one carrier and MIMO Dual Stream is used. When this counter is updated the counters M5000C332 and M5000C336 are updated as well.,Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,HS_DSCH_CRDT_RDCT_BUF_CPU_LOAD,HS-DSCH CREDIT REDUCTIONS DUE TO SHARED MEMORY BUFFER OVERFLOW OR HSTUP CPU OVERLOAD,M5000C453,"The number of 10ms congestion control iterations in which the Iub throughput of connections originating from CRNC was controlled by Congestion Control. It is based on the trigger ""Total shared memory buffer occupancy exceeding maximum allowed value"" (FSM release 2 only) or ""overload protection of frame protocol processing CPU"" (FSM release 2/3 onwards). The counter counts the number of iterations, in which the initial total credit reduction is directly followed. The counter counts the number of iterations, in which the initial total credit reduction is directly followed. And counting continues until the total credits granted to RNC recover and exceed the measured Iub throughput at the time of previous congestion detection by half or until a new throughput reduction is applied with different cause. Note that only one of the M5000C176...C178 or M5000C453 might increment by 2 in 20ms iteration.",Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,SUCC_DECODED_R99_RACH,NUMBER OF SUCCESSFULLY DECODED R99 RACH MESSAGES,M5000C458,Sum of successfully decoded R99 RACH messages,Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,R99_RACH_UTIL_CLASS_1,R99 RACH SIGNATURES UTILIZATION - CLASS 1,M5000C465,The counter show how many utilization rate samples have been detected within the 0% class for R99 RACH signatures,Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS,5000,DENOM_HSUPA_USERS_10MS_TTI,HSUPA USERS WITH 10MS TTI DENOMINATOR,M5000C478,"This counter provides the number of samples taken for counter M5000C325 SUM OF HSUPA USERS WITH 10MS TTI, which is needed for the average calculation.",Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,Sum,,
Nokia,HSPA in WBTS,5000,AVG_COMMON_EDCH_USG,AVERAGE COMMON EDCH RESOURCE USAGE,M5000C489,"The average number of common E-DCH resources used by High Speed RACH users, calculated as the sum of the used common E-DCH resources during the measurement period divided by number of samples at measurement period end.",Integer number,avg,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,AVG,,Avg,,
Nokia,HSPA in WBTS,5000,AVAIL_COMMON_EDCH,AVAILABLE COMMON E-DCH RESOURCES,M5000C491,The number of available common E-DCH resources.,Integer number,string_agg,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,STRING_AGG,,Max,,
Nokia,Cell Throughput in WBTS,5002,EDCH_DATA_NSC_NS_EDCH_UL,E-DCH DATA VOLUME FOR NON-SERVING CELL IN NON-SERVING E-DCH RLS UL,M5002C4,Amount of MAC-e PDU data transferred in the E-DCH non-serving cell in the non-serving radiolink set in the uplink direction during the measurement interval. The MAC-e header includes to the MAC-e PDU data calculation. This counter is also used for MAC-i PDU data amount calculation.The MAC-i header includes to the MAC-i PDU data calculation.,kbyte,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,Cell Throughput in WBTS,5002,HSUPA_DATA_SPI_8,TOTAL HSUPA DATA FOR SPI 8,M5002C30,Total data volume successfully received in MAC-e / MAC-i PDUs in bytes for SPI class 8.,kbyte,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,Cell Throughput in WBTS,5002,UE_HSUPA_TP00,UE HSUPA THROUGHPUT CLASS 00,M5002C38,The average Layer 1 HSUPA throughput from the time HSUPA transport channel was created within the limits of class 0 (TP <= 32 kbps).,Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,Cell Throughput in WBTS,5002,UE_HSUPA_TP04,UE HSUPA THROUGHPUT CLASS 04,M5002C42,The average Layer 1 HSUPA throughput from the time HSUPA transport channel was created within the limits of class 4 (256 kbps < TP <= 384 kbps).,Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,Cell Throughput in WBTS,5002,U_DATA_VOL_DL_EFACH,USER DATA VOLUME DL EFACH,M5002C50,DL User Data volume in Enhanced Cell FACH state.,Kilobyte,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,Cell Throughput in WBTS,5002,ACTIVE_HSDPA_SPI_6,ACTIVE HSDPA USERS IN SPI 6,M5002C64,The sum of active HSDPA users in SPI 6 class. The active user means a user who has data in the BTS buffer and the data is sent to the user.,Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,Cell Throughput in WBTS,5002,SAMPLE_ACTIVE_HSDPA_SPI_8,SAMPLES FOR ACTIVE HSDPA USERS IN SPI 8,M5002C83,The number of samples for monitoring average number of active HSDPA users in SPI class 8.,Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,Cell Throughput in WBTS,5002,ALLOC_HSDPA_SPI_13,ALLOCATED HSDPA USERS IN SPI 13,M5002C105,This counter denotes the sum of allocated HSDPA users in SPI 13 class. The allocated HSDPA user is an HSDPA user that has data in the buffer.,Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,Cell Throughput in WBTS,5002,SAMPLE_ALLOC_HSDPA_SPI_12,SAMPLES FOR ALLOCATED HSDPA USERS IN SPI 12,M5002C121,The number of samples for monitoring average number of allocated HSDPA users in SPI class 12.,Integer number,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,Cell Throughput in WBTS,5002,MC_HSDPA_DATA_ACK_PRI,ACKNOWLEDGED MC HSDPA DATA  FOR PRIMARY CELL,M5002C126,Total amount of positively acknowledged MC HSDPA data sent on MAC-ehs PDUs in the primary cell.,kilobytes,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,Cell Throughput in WBTS,5002,U_DATA_VOL_DL_DEF_PRIO_AAR,USER DATA VOLUME DL DEFAULT PRIORITY AAR,M5002C131,Amount of data transmitted in the downlink direction with default SPI. Default SPI is the one that is received from the RNC in NBAP RL Setup/Reconfiguration message. The counter considers all cases of single PS NRT MAC-d queues per UE and multiple PS NRT MAC-d queues per UE in the cell.,Kilobyte,sum,0,1,338,,"3G-BTS : PLMN-RNC-WBTS-WCEL, MCC-MNC / PLMN-IADA-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,Frame Protocol in WBTS,5003,DCH_FP_REC_FRMS_W_DELAY,DCH FP DATA FRAMES DISCARDED DUE TO TOO HIGH DELAY,M5003C14,Number of received FP data frames with too high delay from dedicated channels.,FP frames,sum,0,1,339,,3G-BTS : PLMN-RNC-WBTS-LCG / PLMN-IADA-WBTS-LCG,,,,,SUM,,sum,,
Nokia,HSPA in WBTS Extension,5005,CQI_COMPENS_DIST_CL_9,COMPENSATED CQI DISTRIBUTION - CLASS 9,M5005C9,The number of compensated Channel Quality Indicator (CQI) values 9.,Integer number,sum,0,1,307,,"3G-RNC : PLMN-RNC-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS Extension,5005,CQI_COMPENS_DIST_CL_10,COMPENSATED CQI DISTRIBUTION - CLASS 10,M5005C10,The number of compensated Channel Quality Indicator (CQI) values 10.,Integer number,sum,0,1,307,,"3G-RNC : PLMN-RNC-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS Extension,5005,CQI_COMPENS_DIST_CL_30,COMPENSATED CQI DISTRIBUTION - CLASS 30,M5005C30,The number of compensated Channel Quality Indicator (CQI) values 30.,Integer number,sum,0,1,307,,"3G-RNC : PLMN-RNC-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS Extension,5005,ACTIVE_DCHSUPA_USERS_1C_SUM,SUM OF ACTIVE DC HSUPA USERS USING 1C,M5005C39,"The number of active DC-HSUPA users, which use only one carrier (primary or secondary) for transmission during the measurement period.",Integer number,sum,0,1,307,,"3G-RNC : PLMN-RNC-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS Extension,5005,PIC_ACTIVE,PIC INDICATION FOR ACTIVE STATE,M5005C40,The number of samples for monitoring relative time of PIC active state.,Integer number,sum,0,1,307,,"3G-RNC : PLMN-RNC-WBTS-WCEL, MCC-MNC",,,,,SUM,,Sum,,
Nokia,HSPA in WBTS Extension,5005,N_SPI_PROMO_DL_AAR,NUMBER OF SPI PROMOTION DL AAR,M5005C42,Number of SPI promotions in the downlink direction. Any SPI change where new SPI is higher than the default SPI received from the RNC in the NBAP RL Setup/Reconfiguration message is considered as promotion. The counter considers all cases of single PS NRT MAC-d queues per UE and multiple PS NRT MAC-d queues per UE in the cell.,Integer number,sum,0,1,307,,"3G-RNC : PLMN-RNC-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS Extension,5005,N_SPI_DEMOT_DL_AAR,NUMBER OF SPI DEMOTION DL AAR,M5005C43,Number of SPI demotions in the downlink direction. Any SPI change where new SPI is lower than the default SPI received from the RNC in the NBAP RL Setup/Reconfiguration message is considered as demotion. The counter considers all cases of single PS NRT MAC-d queues per UE and multiple PS NRT MAC-d queues per UE in the cell.,Integer number,sum,0,1,307,,"3G-RNC : PLMN-RNC-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS Extension,5005,N_SPI_DEF_DL_AAR,NUMBER OF SPI CHANGE TO DEFAULT DL AAR,M5005C44,Number of times the SPI is returned to its default value in the downlink direction. Any SPI change where new SPI is equal to the default SPI received from the RNC in the NBAP RL Setup/Reconfiguration message is considered by this counter. The counter considers all cases of single PS NRT MAC-d queues per UE and multiple PS NRT MAC-d queues per UE in the cell.,Integer number,sum,0,1,307,,"3G-RNC : PLMN-RNC-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS Extension,5005,SUM_NUM_ALL_USERS,SUM OF ALL USERS,M5005C56,"Sum of all users in a cell, obtained by sampling with predefined sampling period the current number HSUPA and R99 users in a cell, and summing all the samples together.",Integer number,sum,0,1,307,,"3G-RNC : PLMN-RNC-WBTS-WCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,HSPA in WBTS Extension,5005,AVG_RTWP_RX_ANT_4,AVERAGE RTWP FOR RX ANTENNA 4,M5005C78,This counter provides the average Received Total Wideband Power (RTWP) for the 4th configured RX antenna (commissioned RX with the fourth lowest resource ID) obtained by sampling with a predefined sampling period for the measurement period duration. Note: Initial counter value is -140 dBm.,dBm,avg,0,1,307,,"3G-RNC : PLMN-RNC-WBTS-WCEL, MCC-MNC",,,,,AVG,,avg,,
Nokia,WBTS R99 HW Resource,5006,MAX_AVAIL_R99_CE,MAXIMUM NUMBER OF AVAILABLE R99 CHANNEL ELEMENTS,M5006C0,"The maximum number of available R99 CEs.   In Flexi Rel. 2 HW and Flexi Rel. 3 HW WCDMA BTS, when baseband pooling is not used, the counter is the sum of: - maximum amount of R99 CE licensed capacity and - R99 CE capacity of hybrid HSUPA resource steps.   In Flexi Rel. 2 HW and Flexi Rel. 3 HW WCDMA BTS, when baseband pooling is in use, the counter is the sum of:  - maximum amount of Local Cell Group dedicated baseband pool of R99 CE licensed capacity, - R99 CE capacity of hybrid HSUPA resource steps, and - total amount of licensed R99 CEs in the common baseband pool decreased by licensed R99 CEs used by other LCGs from the common baseband pool at the counter sampling moment.  Note: If HW capacity available for LCG is less than licensed capacity, then HW capacity is indicated in the counter.",Integer number,max,0,1,339,,3G-BTS : PLMN-RNC-WBTS-LCG / PLMN-IADA-WBTS-LCG,,,,,MAX,,Max,,
Nokia,WBTS R99 HW Resource,5006,AVG_AVAIL_R99_CE,AVERAGE NUMBER OF AVAILABLE R99 CHANNEL ELEMENTS,M5006C1,"The average number of available R99 CEs.   In Flexi Rel. 2 HW and Flexi Rel. 3 HW WCDMA BTS, when baseband pooling is not used, the counter is the sum of: - average amount of R99 CE licensed capacity and - R99 CE capacity of hybrid HSUPA resource steps.   In Flexi Rel. 2 HW and Flexi Rel. 3 HW WCDMA BTS, when baseband pooling is in use, the counter is the sum of:  - average amount of Local Cell Group dedicated baseband pool of R99 CE licensed capacity, - R99 CE capacity of hybrid HSUPA resource steps, and - total amount of licensed R99 CEs in the common baseband pool decreased by licensed R99 CEs used by other LCGs from the common baseband pool at the counter sampling moment.  Note: If HW capacity available for LCG is less than licensed capacity, then HW capacity is indicated in the counter.",Integer number,avg,0,1,339,,3G-BTS : PLMN-RNC-WBTS-LCG / PLMN-IADA-WBTS-LCG,,,,,AVG,,Avg,,
Nokia,WBTS R99 HW Resource,5006,BTS_R99_CE_UTIL_UL_CLASS_1,BTS R99 CHANNEL ELEMENT TOTAL UTILIZATION IN UL - CLASS 1,M5006C9,"The counter shows how many utilization rate samples have been detected within the (0 - <50)% class per uplink direction. Each utilization rate sample calculates the total number of R99 Channel Elements in use divided by the number of all available (licensed) R99 CEs.  The number of R99 Channel Elements in use is the sum of: - R99 CE consumed by the R99 users - R99 CEs used for CCCHs. CCCHs don't use R99 CEs if the BTS includes Flexi Rel3 HW. Note1: Only additional CCCHs are calculated; that is, the CCCH capacity included in the HW price is not visible in the counter.  Available R99 Channel Elements includes: - the maximum amount of R99 CE licensed capacity dedicated for the LCG, - R99 CE capacity of the hybrid HSUPA Processing Set license in the LCG, - if baseband pooling is used: total number of licensed R99 CEs in the common baseband pool minus R99 CEs used by other LCGs from the common baseband pool at the counter sampling moment Note2: If HW capacity available for LCG is less than licensed capacity, then available R99 Channel Elements is equal to HW capacity.",Integer number,sum,0,1,339,,3G-BTS : PLMN-RNC-WBTS-LCG / PLMN-IADA-WBTS-LCG,,,,,SUM,,Sum,,
Nokia,WBTS R99 HW Resource,5006,BTS_R99_CE_UTIL_UL_CLASS_2,BTS R99 CHANNEL ELEMENT TOTAL UTILIZATION IN UL - CLASS 2,M5006C10,"The counter shows how many utilization rate samples have been detected within the (50 - <70)% class per uplink direction. Each utilization rate sample calculates the total number of R99 Channel Elements in use divided by the number of all available (licensed) R99 CEs.  The number of R99 Channel Elements in use is the sum of: - R99 CE consumed by the R99 users - R99 CEs used for CCCHs. CCCHs don't use R99 CEs if the BTS includes Flexi Rel3 HW. Note1: Only additional CCCHs are calculated; that is, the CCCH capacity included in the HW price is not visible in the counter.  Available R99 Channel Elements includes: - the maximum amount of R99 CE licensed capacity dedicated for the LCG, - R99 CE capacity of the hybrid HSUPA Processing Set license in the LCG, - if baseband pooling is used: total number of licensed R99 CEs in the common baseband pool minus R99 CEs used by other LCGs from the common baseband pool at the counter sampling moment Note2: If HW capacity available for LCG is less than licensed capacity, then available R99 Channel Elements is equal to HW capacity.",Integer number,sum,0,1,339,,3G-BTS : PLMN-RNC-WBTS-LCG / PLMN-IADA-WBTS-LCG,,,,,SUM,,Sum,,
Nokia,WBTS R99 HW Resource,5006,BTS_R99_CE_UTIL_UL_CLASS_5,BTS R99 CHANNEL ELEMENT TOTAL UTILIZATION IN UL - CLASS 5,M5006C13,"The counter shows how many utilization rate samples have been detected within the (90 - <100)% class per uplink direction. Each utilization rate sample calculates the total number of R99 Channel Elements in use divided by the number of all available (licensed) R99 CEs.  The number of R99 Channel Elements in use is the sum of: - R99 CE consumed by the R99 users - R99 CEs used for CCCHs. CCCHs don't use R99 CEs if the BTS includes Flexi Rel3 HW. Note1: Only additional CCCHs are calculated; that is, the CCCH capacity included in the HW price is not visible in the counter.  Available R99 Channel Elements includes: - the maximum amount of R99 CE licensed capacity dedicated for the LCG, - R99 CE capacity of the hybrid HSUPA Processing Set license in the LCG, - if baseband pooling is used: total number of licensed R99 CEs in the common baseband pool minus R99 CEs used by other LCGs from the common baseband pool at the counter sampling moment Note2: If HW capacity available for LCG is less than licensed capacity, then available R99 Channel Elements is equal to HW capacity.",Integer number,sum,0,1,339,,3G-BTS : PLMN-RNC-WBTS-LCG / PLMN-IADA-WBTS-LCG,,,,,SUM,,Sum,,
Nokia,WBTS R99 HW Resource,5006,BTS_R99_CE_UTIL_DL_CLASS_2,BTS R99 CHANNEL ELEMENT TOTAL UTILIZATION IN DL - CLASS 2,M5006C16,"The counter shows how many utilization rate samples have been detected within the (50 - <70)% class per downlink direction. Each utilization rate sample calculates the total number of R99 Channel Elements in use divided by the number of all available (licensed) R99 CEs.  The number of R99 Channel Elements in use is the sum of: - R99 CE consumed by the R99 users - R99 CEs used for CCCHs. CCCHs don't use R99 CEs if the BTS includes Flexi Rel3 HW. Note1: Only additional CCCHs are calculated; that is, the CCCH capacity included in the HW price is not visible in the counter.  Available R99 Channel Elements includes: - the maximum amount of R99 CE licensed capacity dedicated for the LCG, - R99 CE capacity of the hybrid HSUPA Processing Set license in the LCG, - if baseband pooling is used: total number of licensed R99 CEs in the common baseband pool minus R99 CEs used by other LCGs from the common baseband pool at the counter sampling moment Note2: If HW capacity available for LCG is less than licensed capacity, then available R99 Channel Elements is equal to HW capacity.",Integer number,sum,0,1,339,,3G-BTS : PLMN-RNC-WBTS-LCG / PLMN-IADA-WBTS-LCG,,,,,SUM,,Sum,,
Nokia,WBTS R99 HW Resource,5006,LCG_AVG_USED_HSUPA_OVERL_SU,AVERAGE USED HSUPA FROM OVERLAPPING SUBUNITS IN LCG,M5006C48,"The average number of LCG subunits used by HSUPA from the R99 and HSUPA licenses overlapping resources, obtained by sampling with predefined sampling period for the measurement period duration.",subunit,avg,0,1,339,,3G-BTS : PLMN-RNC-WBTS-LCG / PLMN-IADA-WBTS-LCG,,,,,AVG,,avg,,
Nokia,WBTS R99 HW Resource,5006,LCG_HW_RES_UTIL_CLASS_1,LCG HW RESOURCES UTILIZATION - CLASS 1,M5006C49,"The counter shows how many utilization rate samples have been detected within the (0 - <50) % class. Each utilization rate sample calculates the used HW resources divided by the available HW resources inside the LCG. The used HW resources includes additional CCCH resources, DCH, HSUPA, PIC and HS-FACH.  Note: CCCH capacity included in HW price and HSDPA allocation are not included in the calculation.",Integer number,sum,0,1,339,,3G-BTS : PLMN-RNC-WBTS-LCG / PLMN-IADA-WBTS-LCG,,,,,SUM,,sum,,
Nokia,WBTS R99 HW Resource,5006,LCG_AVG_HSUPA_THR,AVERAGE HSUPA THROUGHPUT IN LCG,M5006C65,Average HSUPA MAC-e/i throughput (including retransmissions) in LCG is the sum of the sampled data divided by the number of sampling periods over the measurement period.,Mbit/s,avg,0,1,339,,3G-BTS : PLMN-RNC-WBTS-LCG / PLMN-IADA-WBTS-LCG,,,,,AVG,,avg,,
