NE Name,fdn,BTSID,CN,FC,IDTYPE,MOIndex,MTU,PN,RATE,SN,SRN,className,name,neID,DUPLEX
FTBSC02,"NE=280,BTSETHPORT=54_0_1_6_0",54,0,CLOSE,BYID,26_54_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=54, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=55_0_1_6_0",55,0,CLOSE,BYID,26_55_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=55, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=56_0_1_6_0",56,0,CLOSE,BYID,26_56_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=56, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=57_0_1_6_0",57,0,CLOSE,BYID,26_57_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=57, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=58_0_1_6_0",58,0,CLOSE,BYID,26_58_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=58, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=59_0_1_6_0",59,0,CLOSE,BYID,26_59_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=59, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=60_0_1_6_0",60,0,CLOSE,BYID,26_60_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=60, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=62_0_1_6_0",62,0,CLOSE,BYID,26_62_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=62, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=63_0_1_6_0",63,0,CLOSE,BYID,26_63_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=63, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=64_0_1_6_0",64,0,CLOSE,BYID,26_64_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=64, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=65_0_1_6_0",65,0,CLOSE,BYID,26_65_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=65, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=66_0_1_6_0",66,0,CLOSE,BYID,26_66_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=66, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=67_0_1_6_0",67,0,CLOSE,BYID,26_67_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=67, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=68_0_1_6_0",68,0,CLOSE,BYID,26_68_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=68, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=69_0_1_6_0",69,0,CLOSE,BYID,26_69_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=69, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=70_0_1_6_0",70,0,CLOSE,BYID,26_70_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=70, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=71_0_1_6_0",71,0,CLOSE,BYID,26_71_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=71, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=72_0_1_6_0",72,0,CLOSE,BYID,26_72_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=72, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=73_0_1_6_0",73,0,CLOSE,BYID,26_73_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=73, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=74_0_1_6_0",74,0,CLOSE,BYID,26_74_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=74, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=75_0_1_6_0",75,0,CLOSE,BYID,26_75_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=75, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=76_0_1_6_0",76,0,CLOSE,BYID,26_76_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=76, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=77_0_1_6_0",77,0,CLOSE,BYID,26_77_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=77, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=78_0_1_6_0",78,0,CLOSE,BYID,26_78_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=78, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=80_0_1_6_0",80,0,CLOSE,BYID,26_80_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=80, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=83_0_1_6_0",83,0,CLOSE,BYID,26_83_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=83, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=89_0_1_6_0",89,0,CLOSE,BYID,26_89_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=89, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=91_0_1_6_0",91,0,CLOSE,BYID,26_91_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=91, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=92_0_1_6_0",92,0,CLOSE,BYID,26_92_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=92, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=94_0_1_6_0",94,0,CLOSE,BYID,26_94_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=94, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=214_0_0_6_0",214,0,CLOSE,BYID,26_214_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=214, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=214_0_1_6_0",214,0,CLOSE,BYID,26_214_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=214, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=217_0_0_6_0",217,0,CLOSE,BYID,26_217_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=217, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=217_0_1_6_0",217,0,CLOSE,BYID,26_217_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=217, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=225_0_0_6_0",225,0,CLOSE,BYID,26_225_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=225, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=225_0_1_6_0",225,0,CLOSE,BYID,26_225_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=225, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=223_0_0_6_0",223,0,CLOSE,BYID,26_223_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=223, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=223_0_1_6_0",223,0,CLOSE,BYID,26_223_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=223, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=228_0_0_6_0",228,0,CLOSE,BYID,26_228_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=228, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=228_0_1_6_0",228,0,CLOSE,BYID,26_228_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=228, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=229_0_0_6_0",229,0,CLOSE,BYID,26_229_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=229, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=229_0_1_6_0",229,0,CLOSE,BYID,26_229_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=229, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=237_0_0_6_0",237,0,CLOSE,BYID,26_237_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=237, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=237_0_1_6_0",237,0,CLOSE,BYID,26_237_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=237, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=239_0_0_6_0",239,0,CLOSE,BYID,26_239_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=239, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=239_0_1_6_0",239,0,CLOSE,BYID,26_239_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=239, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=233_0_0_6_0",233,0,CLOSE,BYID,26_233_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=233, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=233_0_1_6_0",233,0,CLOSE,BYID,26_233_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=233, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=245_0_1_6_0",245,0,CLOSE,BYID,26_245_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=245, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=224_0_0_6_0",224,0,CLOSE,BYID,26_224_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=224, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=224_0_1_6_0",224,0,CLOSE,BYID,26_224_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=224, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=222_0_0_6_0",222,0,CLOSE,BYID,26_222_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=222, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=222_0_1_6_0",222,0,CLOSE,BYID,26_222_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=222, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=245_0_0_6_0",245,0,CLOSE,BYID,26_245_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=245, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=251_0_0_6_0",251,0,CLOSE,BYID,26_251_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=251, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=251_0_1_6_0",251,0,CLOSE,BYID,26_251_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=251, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=252_0_0_6_0",252,0,CLOSE,BYID,26_252_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=252, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=252_0_1_6_0",252,0,CLOSE,BYID,26_252_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=252, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=258_0_1_6_0",258,0,CLOSE,BYID,26_258_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=258, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=258_0_0_6_0",258,0,CLOSE,BYID,26_258_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=258, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=267_0_0_6_0",267,0,CLOSE,BYID,26_267_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=267, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=267_0_1_6_0",267,0,CLOSE,BYID,26_267_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=267, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=40_0_0_6_0",40,0,CLOSE,BYID,26_40_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=40, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=40_0_1_6_0",40,0,CLOSE,BYID,26_40_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=40, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=271_0_0_6_0",271,0,CLOSE,BYID,26_271_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=271, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=271_0_1_6_0",271,0,CLOSE,BYID,26_271_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=271, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=276_0_0_6_0",276,0,CLOSE,BYID,26_276_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=276, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=276_0_1_6_0",276,0,CLOSE,BYID,26_276_0_0_6_1,1500,1,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=276, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,FULL
FTBSC02,"NE=280,BTSETHPORT=279_0_1_6_0",279,0,CLOSE,BYID,26_279_0_0_6_1,1500,1,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=279, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,FULL
FTBSC02,"NE=280,BTSETHPORT=279_0_0_6_0",279,0,CLOSE,BYID,26_279_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=279, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=280_0_0_6_0",280,0,CLOSE,BYID,26_280_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=280, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=280_0_1_6_0",280,0,CLOSE,BYID,26_280_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=280, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=281_0_0_6_0",281,0,CLOSE,BYID,26_281_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=281, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=281_0_1_6_0",281,0,CLOSE,BYID,26_281_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=281, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=282_0_0_6_0",282,0,CLOSE,BYID,26_282_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=282, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=282_0_1_6_0",282,0,CLOSE,BYID,26_282_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=282, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=290_0_1_6_0",290,0,CLOSE,BYID,26_290_0_0_6_1,1500,1,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=290, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,FULL
FTBSC02,"NE=280,BTSETHPORT=290_0_0_6_0",290,0,CLOSE,BYID,26_290_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=290, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=600_0_1_6_0",600,0,CLOSE,BYID,26_600_0_0_6_1,1500,1,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=600, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,FULL
FTBSC02,"NE=280,BTSETHPORT=600_0_0_6_0",600,0,CLOSE,BYID,26_600_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=600, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=292_0_1_6_0",292,0,CLOSE,BYID,26_292_0_0_6_1,1500,1,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=292, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,FULL
FTBSC02,"NE=280,BTSETHPORT=292_0_0_6_0",292,0,CLOSE,BYID,26_292_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=292, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=293_0_1_6_0",293,0,CLOSE,BYID,26_293_0_0_6_1,1500,1,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=293, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,FULL
FTBSC02,"NE=280,BTSETHPORT=293_0_0_6_0",293,0,CLOSE,BYID,26_293_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=293, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=294_0_0_6_0",294,0,CLOSE,BYID,26_294_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=294, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=294_0_1_6_0",294,0,CLOSE,BYID,26_294_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=294, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=299_0_0_6_0",299,0,CLOSE,BYID,26_299_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=299, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=299_0_1_6_0",299,0,CLOSE,BYID,26_299_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=299, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=301_0_1_6_0",301,0,CLOSE,BYID,26_301_0_0_6_1,1500,1,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=301, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,FULL
FTBSC02,"NE=280,BTSETHPORT=301_0_0_6_0",301,0,CLOSE,BYID,26_301_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=301, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=212_0_0_6_0",212,0,CLOSE,BYID,26_212_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=212, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=212_0_1_6_0",212,0,CLOSE,BYID,26_212_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=212, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=259_0_0_6_0",259,0,CLOSE,BYID,26_259_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=259, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=259_0_1_6_0",259,0,CLOSE,BYID,26_259_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=259, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=268_0_0_6_0",268,0,CLOSE,BYID,26_268_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=268, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=268_0_1_6_0",268,0,CLOSE,BYID,26_268_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=268, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=234_0_0_6_0",234,0,CLOSE,BYID,26_234_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=234, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=234_0_1_6_0",234,0,CLOSE,BYID,26_234_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=234, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
