begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,SIGN_CONN_ESTAB_ATT_EMG,SIGN_CONN_ESTAB_ATT_MO_S,SIGN_CONN_ESTAB_COMP,SIGN_CONN_ESTAB_ATT_HIPRIO,SIGN_CONN_ESTAB_ATT_MO_D,SIGN_CONN_ESTAB_ATT_DEL_TOL,SIGN_CONN_ESTAB_ATT_MT,PDCP_SDU_VOL_DL,ERAB_REL_ENB_RNL_RED,EPC_EPS_BEARER_REL_REQ_OTH,EPS_BEARER_SETUP_COMPLETIONS,ERAB_REL_HO_PART,ERAB_REL_ENB_INI_S1_PART_RESET,ERAB_REL_SUCC_HO_GERAN,ERAB_REL_MME_INI_S1_PART_RESET,EPC_EPS_BEARER_REL_REQ_RNL,ERAB_REL_ENB_INI_S1_GLOB_RESET,ERAB_REL_MME_INI_S1_GLOB_RESET,ERAB_REL_ENB_RNL_RRNA,EPS_BEARER_SETUP_ATTEMPTS,ERAB_REL_ENB_RNL_INA,EPC_EPS_BEARER_REL_REQ_NORM,ERAB_REL_ENB,ERAB_REL_TEMP_QCI1,ERAB_REL_EPC_PATH_SWITCH,EPC_EPS_BEARER_REL_REQ_DETACH,ERAB_REL_S1_OUTAGE,ERAB_REL_SUCC_HO_UTRAN
2024-03-09,"MRBTS-5082,LNBTS-5082,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16907.0,dynamic,91.04166666666667,0.0,16823.0,39404.0,0.0,12764.0,0.0,10379.0,,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5082,LNBTS-5082,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16907.0,dynamic,100.0,0.0,13145.0,33695.0,0.0,11749.0,0.0,9119.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5082,LNBTS-5082,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16907.0,dynamic,100.0,0.0,17661.0,38270.0,0.0,15025.0,0.0,6845.0,,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16919.0,dynamic,100.0,0.0,29973.0,58005.0,0.0,16333.0,0.0,12709.0,,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16919.0,dynamic,95.83333333333333,0.0,34560.0,63074.0,0.0,17050.0,0.0,12521.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16919.0,dynamic,95.83333333333333,0.0,38804.0,72053.0,0.0,20388.0,0.0,14110.0,,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16919.0,dynamic,100.0,0.0,35423.0,64382.0,0.0,17666.0,0.0,12639.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16919.0,dynamic,100.0,0.0,28635.0,55851.0,0.0,16513.0,0.0,11761.0,,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5062,LNBTS-5062,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16920.0,dynamic,100.0,0.0,2623.0,6770.0,0.0,2101.0,0.0,2096.0,,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5062,LNBTS-5062,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16920.0,dynamic,95.83333333333333,0.0,3200.0,7673.0,0.0,2757.0,0.0,1790.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5062,LNBTS-5062,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16920.0,dynamic,95.83333333333333,0.0,3704.0,9499.0,0.0,3789.0,0.0,2088.0,,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5062,LNBTS-5062,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16920.0,dynamic,100.0,0.0,3757.0,8617.0,0.0,3036.0,0.0,1888.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5062,LNBTS-5062,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16920.0,dynamic,100.0,0.0,3537.0,8161.0,0.0,3062.0,0.0,1620.0,,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5082,LNBTS-5082,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16893.0,dynamic,100.0,0.0,1759.0,4479.0,0.0,1403.0,0.0,1323.0,,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5082,LNBTS-5082,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16893.0,dynamic,100.0,0.0,1370.0,4949.0,0.0,1867.0,0.0,1714.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5082,LNBTS-5082,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16893.0,dynamic,91.04166666666667,0.0,1318.0,6149.0,0.0,2493.0,0.0,2350.0,,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5082,LNBTS-5082,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16893.0,dynamic,100.0,0.0,1141.0,7077.0,0.0,3978.0,0.0,1985.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5082,LNBTS-5082,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16893.0,dynamic,100.0,0.0,919.0,6871.0,0.0,3290.0,0.0,2681.0,,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5102,LNBTS-5102,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16956.0,dynamic,100.0,0.0,3445.0,12251.0,0.0,4587.0,0.0,4246.0,,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5102,LNBTS-5102,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16956.0,dynamic,95.69444444444444,0.0,3181.0,11751.0,0.0,4995.0,0.0,3617.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5102,LNBTS-5102,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16956.0,dynamic,91.04166666666667,0.0,4209.0,12125.0,0.0,4400.0,0.0,3587.0,,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5102,LNBTS-5102,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16956.0,dynamic,100.0,0.0,4055.0,12124.0,0.0,4456.0,0.0,3667.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5102,LNBTS-5102,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16956.0,dynamic,100.0,0.0,4721.0,11808.0,0.0,3970.0,0.0,3147.0,,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16903.0,dynamic,100.0,0.0,675.0,6466.0,0.0,3930.0,0.0,1871.0,,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16903.0,dynamic,100.0,0.0,664.0,6883.0,0.0,4331.0,0.0,1912.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16903.0,dynamic,91.04166666666667,0.0,1139.0,9460.0,0.0,6311.0,0.0,2132.0,,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16903.0,dynamic,100.0,0.0,1288.0,8991.0,0.0,5321.0,0.0,2401.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16903.0,dynamic,100.0,0.0,752.0,6222.0,0.0,3510.0,0.0,2009.0,,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16909.0,dynamic,100.0,0.0,13483.0,44010.0,0.0,16638.0,0.0,13892.0,,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16909.0,dynamic,95.83333333333333,0.0,12651.0,41968.0,0.0,15675.0,0.0,13650.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16909.0,dynamic,95.83333333333333,0.0,12750.0,42016.0,0.0,15634.0,0.0,13639.0,,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16909.0,dynamic,100.0,0.0,14342.0,43227.0,0.0,15298.0,0.0,13590.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16909.0,dynamic,100.0,0.0,13163.0,36763.0,0.0,12331.0,0.0,11270.0,,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5089,LNBTS-5089,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16965.0,dynamic,100.0,1.0,10272.0,47367.0,0.0,29602.0,0.0,7767.0,,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5089,LNBTS-5089,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16965.0,dynamic,95.83333333333333,0.0,11073.0,53432.0,0.0,34664.0,0.0,8013.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5089,LNBTS-5089,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16965.0,dynamic,95.83333333333333,0.0,16950.0,76225.0,0.0,45946.0,0.0,13936.0,,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5089,LNBTS-5089,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16965.0,dynamic,100.0,0.0,15550.0,56130.0,0.0,33687.0,0.0,7278.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5089,LNBTS-5089,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16965.0,dynamic,100.0,0.0,15028.0,63879.0,0.0,41396.0,0.0,7679.0,,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16929.0,dynamic,100.0,0.0,7781.0,20227.0,0.0,7203.0,0.0,5305.0,,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16929.0,dynamic,100.0,0.0,7251.0,19489.0,0.0,6382.0,0.0,5937.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16929.0,dynamic,90.97222222222223,1.0,7003.0,17788.0,0.0,5783.0,0.0,5062.0,,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16929.0,dynamic,97.01388888888889,0.0,9598.0,19522.0,0.0,5803.0,0.0,4226.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16929.0,dynamic,100.0,0.0,8543.0,19545.0,0.0,5779.0,0.0,5279.0,,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16930.0,dynamic,100.0,0.0,10132.0,46256.0,0.0,19520.0,0.0,16793.0,,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16930.0,dynamic,95.83333333333333,0.0,11776.0,51666.0,0.0,21853.0,0.0,18203.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16930.0,dynamic,95.83333333333333,0.0,10538.0,51299.0,0.0,21726.0,0.0,19127.0,,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16930.0,dynamic,100.0,0.0,8005.0,37511.0,0.0,16007.0,0.0,13628.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16930.0,dynamic,100.0,0.0,9759.0,46732.0,0.0,19706.0,0.0,17461.0,,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5085,LNBTS-5085,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16886.0,dynamic,100.0,0.0,11107.0,29165.0,0.0,9398.0,0.0,8738.0,,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5085,LNBTS-5085,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16886.0,dynamic,100.0,0.0,11433.0,29902.0,0.0,9733.0,0.0,8882.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5085,LNBTS-5085,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16886.0,dynamic,90.97222222222223,0.0,12015.0,34606.0,0.0,13492.0,0.0,9224.0,,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5085,LNBTS-5085,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16886.0,dynamic,100.0,0.0,11442.0,27738.0,0.0,9912.0,0.0,6501.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5085,LNBTS-5085,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16886.0,dynamic,100.0,0.0,12730.0,31254.0,0.0,11010.0,0.0,7586.0,,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5086,LNBTS-5086,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16912.0,dynamic,100.0,0.0,18082.0,71881.0,0.0,36339.0,0.0,17825.0,,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5086,LNBTS-5086,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16912.0,dynamic,100.0,0.0,18780.0,71143.0,0.0,35095.0,0.0,17747.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5086,LNBTS-5086,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16912.0,dynamic,90.97222222222223,0.0,19287.0,66050.0,0.0,29765.0,0.0,17471.0,,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5086,LNBTS-5086,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16912.0,dynamic,100.0,0.0,20908.0,75962.0,0.0,38165.0,0.0,17495.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5086,LNBTS-5086,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16912.0,dynamic,100.0,0.0,19749.0,76249.0,0.0,40153.0,0.0,16712.0,,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5089,LNBTS-5089,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16900.0,dynamic,100.0,0.0,24145.0,86757.0,0.0,40130.0,0.0,22916.0,,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5089,LNBTS-5089,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16900.0,dynamic,95.83333333333333,0.0,25079.0,90687.0,0.0,42120.0,0.0,23928.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5089,LNBTS-5089,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16900.0,dynamic,95.83333333333333,0.0,42329.0,124669.0,0.0,52671.0,0.0,32012.0,,,,,,,,,,,,,,,,,,,,,
