NE Name,fdn,ABISBYPASSMODE,ACTSTATUS,BTSDESC,BTSID,BTSNAME,BTSTYPE,CURE1INPORTNUM,FLEXABISMODE,HOSTTYPE,IDTYPE,IPPHYTRANSTYPE,ISCONFIGEDRING,MAINPORTNO,MOIndex,MPMODE,NEWNAME,SEPERATEMODE,SERVICEMODE,SRANMODE,className,name,neID
FTBSC02,"NE=280,BTS=269",FALSE,ACTIVATED,FRT-W_066,269,PRESIDENTIAL_LODGE,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_269,MODE2_1,PRESIDENTIAL_LODGE,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,PRESIDENTIAL_LODGE,26
FTBSC02,"NE=280,BTS=315",,ACTIVATED,UPC,315,YAGOI,EGBTS,,,SINGLEHOST,BYID,,,,26_315,,YAGOI,,IP,,BSC6900GSMBTS,YAGOI,26
FTBSC02,"NE=280,BTS=319",,ACTIVATED,UPC,319,KENEMA_ENTRANCE,EGBTS,,,SINGLEHOST,BYID,,,,26_319,,KENEMA_ENTRANCE,,IP,,BSC6900GSMBTS,KENEMA_ENTRANCE,26
FTBSC02,"NE=280,BTS=320",,ACTIVATED,UPC-S_104,320,KENEMA_MFS,EGBTS,,,SINGLEHOST,BYID,,,,26_320,,KENEMA_MFS,,IP,,BSC6900GSMBTS,KENEMA_MFS,26
FTBSC02,"NE=280,BTS=321",,ACTIVATED,UPC-N,321,MAKENI_TEKOHRD,EGBTS,,,SINGLEHOST,BYID,,,,26_321,,MAKENI_TEKOHRD,,IP,,BSC6900GSMBTS,MAKENI_TEKOHRD,26
FTBSC02,"NE=280,BTS=322",,ACTIVATED,UPC,322,MAKENI_KABALAHIGHWAY,EGBTS,,,SINGLEHOST,BYID,,,,26_322,,MAKENI_KABALAHIGHWAY,,IP,,BSC6900GSMBTS,MAKENI_KABALAHIGHWAY,26
FTBSC02,"NE=280,BTS=323",,ACTIVATED,UPC,323,BO_SAMILAYOUT,EGBTS,,,SINGLEHOST,BYID,,,,26_323,,BO_SAMILAYOUT,,IP,,BSC6900GSMBTS,BO_SAMILAYOUT,26
FTBSC02,"NE=280,BTS=327",,ACTIVATED,UPC-N_104,327,TOMBODU,EGBTS,,,SINGLEHOST,BYID,,,,26_327,,TOMBODU,,IP,,BSC6900GSMBTS,TOMBODU,26
FTBSC02,"NE=280,BTS=328",,ACTIVATED,UPC-N_106,328,PEYIMA,EGBTS,,,SINGLEHOST,BYID,,,,26_328,,PEYIMA,,IP,,BSC6900GSMBTS,PEYIMA,26
FTBSC02,"NE=280,BTS=329",,ACTIVATED,UPC-S_109,329,KENEMA_KORTUGBOGOMA,EGBTS,,,SINGLEHOST,BYID,,,,26_329,,KENEMA_KORTUGBOGOMA,,IP,,BSC6900GSMBTS,KENEMA_KORTUGBOGOMA,26
FTBSC02,"NE=280,BTS=331",,ACTIVATED,UPC-N_102,331,FIRAWA,EGBTS,,,SINGLEHOST,BYID,,,,26_331,,FIRAWA,,IP,,BSC6900GSMBTS,FIRAWA,26
FTBSC02,"NE=280,BTS=330",,ACTIVATED,UPC-N_107,330,GBENDEMBU,EGBTS,,,SINGLEHOST,BYID,,,,26_330,,GBENDEMBU,,IP,,BSC6900GSMBTS,GBENDEMBU,26
FTBSC02,"NE=280,BTS=332",,ACTIVATED,UPC-N_103,332,YIRAIA,EGBTS,,,SINGLEHOST,BYID,,,,26_332,,YIRAIA,,IP,,BSC6900GSMBTS,YIRAIA,26
FTBSC02,"NE=280,BTS=334",,ACTIVATED,UPC-N_101,334,WORODU,EGBTS,,,SINGLEHOST,BYID,,,,26_334,,WORODU,,IP,,BSC6900GSMBTS,WORODU,26
FTBSC02,"NE=280,BTS=338",,ACTIVATED,UPC-S_105,338,JUMU_KAFIEJUMU,EGBTS,,,SINGLEHOST,BYID,,,,26_338,,JUMU_KAFIEJUMU,,IP,,BSC6900GSMBTS,JUMU_KAFIEJUMU,26
FTBSC02,"NE=280,BTS=340",,ACTIVATED,UPC-S,340,GONDAMA_MADINA,EGBTS,,,SINGLEHOST,BYID,,,,26_340,,GONDAMA_MADINA,,IP,,BSC6900GSMBTS,GONDAMA_MADINA,26
FTBSC02,"NE=280,BTS=342",,ACTIVATED,UPC,342,MAKARR_VILLAGE,EGBTS,,,SINGLEHOST,BYID,,,,26_342,,MAKARR_VILLAGE,,IP,,BSC6900GSMBTS,MAKARR_VILLAGE,26
FTBSC02,"NE=280,BTS=336",FALSE,ACTIVATED,UPC-N_112,336,MAKENI_SABU,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_336,MODE2_1,MAKENI_SABU,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,MAKENI_SABU,26
FTBSC02,"NE=280,BTS=335",FALSE,ACTIVATED,UPC-N_110,335,MILTONSTREET,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_335,MODE2_1,MILTONSTREET,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,MILTONSTREET,26
FTBSC02,"NE=280,BTS=339",,ACTIVATED,UPC-N_108,339,KUNYA,EGBTS,,,SINGLEHOST,BYID,,,,26_339,,KUNYA,,IP,,BSC6900GSMBTS,KUNYA,26
FTBSC02,"NE=280,BTS=341",,ACTIVATED,UPC,341,MOSENESIE_JUNCTION,EGBTS,,,SINGLEHOST,BYID,,,,26_341,,MOSENESIE_JUNCTION,,IP,,BSC6900GSMBTS,MOSENESIE_JUNCTION,26
FTBSC02,"NE=280,BTS=349",,ACTIVATED,UPC-S,349,TORMABUM,EGBTS,,,SINGLEHOST,BYID,,,,26_349,,TORMABUM,,IP,,BSC6900GSMBTS,TORMABUM,26
FTBSC02,"NE=280,BTS=343",,ACTIVATED,UPC-S_115,343,BO_GIEWA,EGBTS,,,SINGLEHOST,BYID,,,,26_343,,BO_GIEWA,,IP,,BSC6900GSMBTS,BO_GIEWA,26
FTBSC02,"NE=280,BTS=346",,ACTIVATED,UPC-S_112,346,KANDEHTOWN_BO,EGBTS,,,SINGLEHOST,BYID,,,,26_346,,KANDEHTOWN_BO,,IP,,BSC6900GSMBTS,KANDEHTOWN_BO,26
FTBSC02,"NE=280,BTS=344",,ACTIVATED,UPC-S,344,MATTRUEROAD_BO,EGBTS,,,SINGLEHOST,BYID,,,,26_344,,MATTRUEROAD_BO,,IP,,BSC6900GSMBTS,MATTRUEROAD_BO,26
FTBSC02,"NE=280,BTS=345",,ACTIVATED,UPC-S_116,345,ABUSTREET_BO,EGBTS,,,SINGLEHOST,BYID,,,,26_345,,ABUSTREET_BO,,IP,,BSC6900GSMBTS,ABUSTREET_BO,26
FTBSC02,"NE=280,BTS=352",FALSE,ACTIVATED,UPC-S_114,352,BO_BATIAMA,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_352,MODE2_1,BO_BATIAMA,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,BO_BATIAMA,26
FTBSC02,"NE=280,BTS=350",FALSE,ACTIVATED,UPC-S_110,350,KENEMA_SESAYLANE,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_350,MODE2_1,KENEMA_SESAYLANE,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,KENEMA_SESAYLANE,26
FTBSC02,"NE=280,BTS=351",FALSE,ACTIVATED,UPC-S_111,351,KENEMA_LUMA,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_351,MODE2_1,KENEMA_LUMA,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,KENEMA_LUMA,26
FTBSC02,"NE=280,BTS=354",FALSE,ACTIVATED,UPC-N,354,KANGAMATOWN,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_354,MODE2_1,KANGAMATOWN,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,KANGAMATOWN,26
FTBSC02,"NE=280,BTS=353",FALSE,ACTIVATED,UPC-S,353,GEGBWEMA,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_353,MODE2_1,GEGBWEMA,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,GEGBWEMA,26
FTBSC02,"NE=280,BTS=356",FALSE,ACTIVATED,UPC-N_100,356,MOUSAIA,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_356,MODE2_1,MOUSAIA,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,MOUSAIA,26
FTBSC02,"NE=280,BTS=357",FALSE,ACTIVATED,FRT-E_010,357,KOIDUTECH,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_357,MODE2_1,KOIDUTECH,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,KOIDUTECH,26
FTBSC02,"NE=280,BTS=359",,ACTIVATED,-,359,TEMBAWA_KENEMA,EGBTS,,,SINGLEHOST,BYID,,,,26_359,,TEMBAWA_KENEMA,,IP,,BSC6900GSMBTS,TEMBAWA_KENEMA,26
FTBSC02,"NE=280,BTS=358",FALSE,ACTIVATED,FRT-W_064,358,PROPOR_TOWN,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_358,MODE2_1,PROPOR_TOWN,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,PROPOR_TOWN,26
FTBSC02,"NE=280,BTS=365",,ACTIVATED,UPC-S,365,KPETEMA_ROADRUTILE,EGBTS,,,SINGLEHOST,BYID,,,,26_365,,KPETEMA_ROADRUTILE,,IP,,BSC6900GSMBTS,KPETEMA_ROADRUTILE,26
FTBSC02,"NE=280,BTS=361",,ACTIVATED,-,361,DALAKURU,EGBTS,,,SINGLEHOST,BYID,,,,26_361,,DALAKURU,,IP,,BSC6900GSMBTS,DALAKURU,26
FTBSC02,"NE=280,BTS=363",FALSE,ACTIVATED,FRT-W_064,363,GBOYAMA,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_363,MODE2_1,GBOYAMA,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,GBOYAMA,26
FTBSC02,"NE=280,BTS=362",,ACTIVATED,-,362,PENDUMA_DOVEFACTORY,EGBTS,,,SINGLEHOST,BYID,,,,26_362,,PENDUMA_DOVEFACTORY,,IP,,BSC6900GSMBTS,PENDUMA_DOVEFACTORY,26
FTBSC02,"NE=280,BTS=364",FALSE,ACTIVATED,FRT-W_064,364,NIAGOREHUN_TOWN,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_364,MODE2_1,NIAGOREHUN_TOWN,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,NIAGOREHUN_TOWN,26
FTBSC02,"NE=280,BTS=366",FALSE,ACTIVATED,UPC,366,KOROMASILIA,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_366,MODE2_1,KOROMASILIA,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,KOROMASILIA,26
FTBSC02,"NE=280,BTS=373",FALSE,ACTIVATED,UPC-N_003,373,BLAMA_MASSAQUOI,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_373,MODE2_1,BLAMA_MASSAQUOI,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,BLAMA_MASSAQUOI,26
FTBSC02,"NE=280,BTS=375",,ACTIVATED,-,375,KPAKINDU_VILLAGE,EGBTS,,,SINGLEHOST,BYID,,,,26_375,,KPAKINDU_VILLAGE,,IP,,BSC6900GSMBTS,KPAKINDU_VILLAGE,26
FTBSC02,"NE=280,BTS=376",,ACTIVATED,-,376,TUNGIE,EGBTS,,,SINGLEHOST,BYID,,,,26_376,,TUNGIE,,IP,,BSC6900GSMBTS,TUNGIE,26
FTBSC02,"NE=280,BTS=378",,ACTIVATED,-,378,MANDU_TOWN,EGBTS,,,SINGLEHOST,BYID,,,,26_378,,MANDU_TOWN,,IP,,BSC6900GSMBTS,MANDU_TOWN,26
FTBSC02,"NE=280,BTS=377",,ACTIVATED,-,377,DAMBALA_TOWN,EGBTS,,,SINGLEHOST,BYID,,,,26_377,,DAMBALA_TOWN,,IP,,BSC6900GSMBTS,DAMBALA_TOWN,26
FTBSC02,"NE=280,BTS=379",,ACTIVATED,-,379,SOCFIN_MILL,EGBTS,,,SINGLEHOST,BYID,,,,26_379,,SOCFIN_MILL,,IP,,BSC6900GSMBTS,SOCFIN_MILL,26
FTBSC02,"NE=280,BTS=382",,ACTIVATED,-,382,FUNUMBA_KOROTOWN,EGBTS,,,SINGLEHOST,BYID,,,,26_382,,FUNUMBA_KOROTOWN,,IP,,BSC6900GSMBTS,FUNUMBA_KOROTOWN,26
FTBSC02,"NE=280,BTS=383",,ACTIVATED,-,383,NGEHUN_VILLAGE,EGBTS,,,SINGLEHOST,BYID,,,,26_383,,NGEHUN_VILLAGE,,IP,,BSC6900GSMBTS,NGEHUN_VILLAGE,26
FTBSC02,"NE=280,BTS=384",,ACTIVATED,-,384,SERABU_II,EGBTS,,,SINGLEHOST,BYID,,,,26_384,,SERABU_II,,IP,,BSC6900GSMBTS,SERABU_II,26
FTBSC02,"NE=280,BTS=386",,ACTIVATED,-,386,SENDUMEI,EGBTS,,,SINGLEHOST,BYID,,,,26_386,,SENDUMEI,,IP,,BSC6900GSMBTS,SENDUMEI,26
FTBSC02,"NE=280,BTS=387",,ACTIVATED,-,387,TAILUBONGOR_TOWN,EGBTS,,,SINGLEHOST,BYID,,,,26_387,,TAILUBONGOR_TOWN,,IP,,BSC6900GSMBTS,TAILUBONGOR_TOWN,26
FTBSC02,"NE=280,BTS=388",,ACTIVATED,-,388,BAOMAHUN,EGBTS,,,SINGLEHOST,BYID,,,,26_388,,BAOMAHUN,,IP,,BSC6900GSMBTS,BAOMAHUN,26
FTBSC02,"NE=280,BTS=385",FALSE,ACTIVATED,UPC-N_003,385,MANJORO,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_385,MODE2_1,MANJORO,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,MANJORO,26
FTBSC02,"NE=280,BTS=389",,ACTIVATED,-,389,BAMBAKALEMA,EGBTS,,,SINGLEHOST,BYID,,,,26_389,,BAMBAKALEMA,,IP,,BSC6900GSMBTS,BAMBAKALEMA,26
FTBSC02,"NE=280,BTS=390",,ACTIVATED,-,390,KOMAHUN,EGBTS,,,SINGLEHOST,BYID,,,,26_390,,KOMAHUN,,IP,,BSC6900GSMBTS,KOMAHUN,26
FTBSC02,"NE=280,BTS=391",,ACTIVATED,-,391,GBANAHUN_VILLAGE,EGBTS,,,SINGLEHOST,BYID,,,,26_391,,GBANAHUN_VILLAGE,,IP,,BSC6900GSMBTS,GBANAHUN_VILLAGE,26
FTBSC02,"NE=280,BTS=392",,ACTIVATED,-,392,MELEMA_JUNCTION,EGBTS,,,SINGLEHOST,BYID,,,,26_392,,MELEMA_JUNCTION,,IP,,BSC6900GSMBTS,MELEMA_JUNCTION,26
FTBSC02,"NE=280,BTS=393",,ACTIVATED,-,393,KPETEWOMA_LUGBU,EGBTS,,,SINGLEHOST,BYID,,,,26_393,,KPETEWOMA_LUGBU,,IP,,BSC6900GSMBTS,KPETEWOMA_LUGBU,26
FTBSC02,"NE=280,BTS=406",,ACTIVATED,-,406,BARLIE,EGBTS,,,SINGLEHOST,BYID,,,,26_406,,BARLIE,,IP,,BSC6900GSMBTS,BARLIE,26
FTBSC02,"NE=280,BTS=394",,ACTIVATED,-,394,KOCHERO_TOWN,EGBTS,,,SINGLEHOST,BYID,,,,26_394,,KOCHERO_TOWN,,IP,,BSC6900GSMBTS,KOCHERO_TOWN,26
FTBSC02,"NE=280,BTS=410",,ACTIVATED,-,410,KONGOHUN,EGBTS,,,SINGLEHOST,BYID,,,,26_410,,KONGOHUN,,IP,,BSC6900GSMBTS,KONGOHUN,26
FTBSC02,"NE=280,BTS=397",FALSE,ACTIVATED,UPC-N_003,397,KOROMANDOR,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_397,MODE2_1,KOROMANDOR,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,KOROMANDOR,26
FTBSC02,"NE=280,BTS=401",FALSE,ACTIVATED,UPC-N_003,401,NJAGBWEMA_FIAMA,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_401,MODE2_1,NJAGBWEMA_FIAMA,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,NJAGBWEMA_FIAMA,26
FTBSC02,"NE=280,BTS=404",FALSE,ACTIVATED,UPC-S_149,404,MASSAH_VILLAGE,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_404,MODE2_1,MASSAH_VILLAGE,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,MASSAH_VILLAGE,26
FTBSC02,"NE=280,BTS=400",FALSE,ACTIVATED,UPC-N_003,400,BANKABI_VILLAGE,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_400,MODE2_1,BANKABI_VILLAGE,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,BANKABI_VILLAGE,26
FTBSC02,"NE=280,BTS=402",FALSE,ACTIVATED,UPC-N_117,402,TEBORKONKELA,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_402,MODE2_1,TEBORKONKELA,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,TEBORKONKELA,26
FTBSC02,"NE=280,BTS=403",FALSE,ACTIVATED,UPC-N_003,403,LAMINAYA_VILLAGE,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_403,MODE2_1,LAMINAYA_VILLAGE,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,LAMINAYA_VILLAGE,26
FTBSC02,"NE=280,BTS=418",FALSE,ACTIVATED,UPC-N_003,418,MATTEU_VILLAGE,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_418,MODE2_1,MATTEU_VILLAGE,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,MATTEU_VILLAGE,26
FTBSC02,"NE=280,BTS=422",,ACTIVATED,-,422,MATAMP,EGBTS,,,SINGLEHOST,BYID,,,,26_422,,MATAMP,,IP,,BSC6900GSMBTS,MATAMP,26
FTBSC02,"NE=280,BTS=411",,ACTIVATED,-,411,GBADALAHA,EGBTS,,,SINGLEHOST,BYID,,,,26_411,,GBADALAHA,,IP,,BSC6900GSMBTS,GBADALAHA,26
FTBSC02,"NE=280,BTS=412",,ACTIVATED,-,412,BAMATOKE,EGBTS,,,SINGLEHOST,BYID,,,,26_412,,BAMATOKE,,IP,,BSC6900GSMBTS,BAMATOKE,26
FTBSC02,"NE=280,BTS=414",FALSE,ACTIVATED,UPC-N_003,414,KAMIENDOR,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_414,MODE2_1,KAMIENDOR,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,KAMIENDOR,26
FTBSC02,"NE=280,BTS=416",,ACTIVATED,-,416,KORWOMA_VILLAGE,EGBTS,,,SINGLEHOST,BYID,,,,26_416,,KORWOMA_VILLAGE,,IP,,BSC6900GSMBTS,KORWOMA_VILLAGE,26
FTBSC02,"NE=280,BTS=415",FALSE,ACTIVATED,UPC-N_003,415,KONDEYA_LINE,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_415,MODE2_1,KONDEYA_LINE,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,KONDEYA_LINE,26
FTBSC02,"NE=280,BTS=423",,ACTIVATED,-,423,TANINAHUN,EGBTS,,,SINGLEHOST,BYID,,,,26_423,,TANINAHUN,,IP,,BSC6900GSMBTS,TANINAHUN,26
FTBSC02,"NE=280,BTS=428",FALSE,ACTIVATED,UPC-N_003,428,NYAWURIA,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_428,MODE2_1,NYAWURIA,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,NYAWURIA,26
FTBSC02,"NE=280,BTS=429",FALSE,ACTIVATED,UPC-N_003,429,TONKOYAH,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_429,MODE2_1,TONKOYAH,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,TONKOYAH,26
FTBSC02,"NE=280,BTS=427",,ACTIVATED,-,427,KAMAYIBO,EGBTS,,,SINGLEHOST,BYID,,,,26_427,,KAMAYIBO,,IP,,BSC6900GSMBTS,KAMAYIBO,26
FTBSC02,"NE=280,BTS=424",,ACTIVATED,-,424,GANDORHUN,EGBTS,,,SINGLEHOST,BYID,,,,26_424,,GANDORHUN,,IP,,BSC6900GSMBTS,GANDORHUN,26
FTBSC02,"NE=280,BTS=431",,ACTIVATED,-,431,GBONTOLA,EGBTS,,,SINGLEHOST,BYID,,,,26_431,,GBONTOLA,,IP,,BSC6900GSMBTS,GBONTOLA,26
FTBSC02,"NE=280,BTS=432",,ACTIVATED,-,432,NJALA_GAMBIA,EGBTS,,,SINGLEHOST,BYID,,,,26_432,,NJALA_GAMBIA,,IP,,BSC6900GSMBTS,NJALA_GAMBIA,26
FTBSC02,"NE=280,BTS=433",FALSE,ACTIVATED,UPC-N_003,433,MANO_GEYA,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_433,MODE2_1,MANO_GEYA,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,MANO_GEYA,26
FTBSC02,"NE=280,BTS=435",,ACTIVATED,-,435,DAKAWALIE,EGBTS,,,SINGLEHOST,BYID,,,,26_435,,DAKAWALIE,,IP,,BSC6900GSMBTS,DAKAWALIE,26
FTBSC02,"NE=280,BTS=439",,ACTIVATED,-,439,BANGAMBAYA,EGBTS,,,SINGLEHOST,BYID,,,,26_439,,BANGAMBAYA,,IP,,BSC6900GSMBTS,BANGAMBAYA,26
FTBSC02,"NE=280,BTS=440",,ACTIVATED,-,440,SEREKOLIA,EGBTS,,,SINGLEHOST,BYID,,,,26_440,,SEREKOLIA,,IP,,BSC6900GSMBTS,SEREKOLIA,26
FTBSC02,"NE=280,BTS=443",,ACTIVATED,-,443,GLOUCESTER,EGBTS,,,SINGLEHOST,BYID,,,,26_443,,GLOUCESTER,,IP,,BSC6900GSMBTS,GLOUCESTER,26
FTBSC02,"NE=280,BTS=442",,ACTIVATED,-,442,METCHEM_GODERICH,EGBTS,,,SINGLEHOST,BYID,,,,26_442,,METCHEM_GODERICH,,IP,,BSC6900GSMBTS,METCHEM_GODERICH,26
FTBSC02,"NE=280,BTS=444",,ACTIVATED,-,444,TALLA,EGBTS,,,SINGLEHOST,BYID,,,,26_444,,TALLA,,IP,,BSC6900GSMBTS,TALLA,26
FTBSC02,"NE=280,BTS=650",,ACTIVATED,-,650,NUMBER2_BEACH,EGBTS,,,SINGLEHOST,BYID,,,,26_650,,NUMBER2_BEACH,,IP,,BSC6900GSMBTS,NUMBER2_BEACH,26
FTBSC02,"NE=280,BTS=451",FALSE,ACTIVATED,UPC-N_117,451,GBAP,BTS3900A_GSM,0,FIX_16K_ABIS,SINGLEHOST,BYID,IP_OVER_FE/GE,NO,0,26_451,MODE2_1,GBAP,SUPPORT,IP,SUPPORT,BSC6900GSMBTS,GBAP,26
FTBSC02,"NE=280,BTS=453",,ACTIVATED,-,453,BAOMA_KPENGE,EGBTS,,,SINGLEHOST,BYID,,,,26_453,,BAOMA_KPENGE,,IP,,BSC6900GSMBTS,BAOMA_KPENGE,26
FTBSC02,"NE=280,BTS=446",,ACTIVATED,-,446,KONDEWAKORO,EGBTS,,,SINGLEHOST,BYID,,,,26_446,,KONDEWAKORO,,IP,,BSC6900GSMBTS,KONDEWAKORO,26
FTBSC02,"NE=280,BTS=449",,ACTIVATED,-,449,GBAIMA_SMALLSEFADU,EGBTS,,,SINGLEHOST,BYID,,,,26_449,,GBAIMA_SMALLSEFADU,,IP,,BSC6900GSMBTS,GBAIMA_SMALLSEFADU,26
FTBSC02,"NE=280,BTS=450",,ACTIVATED,UPC-N_154,450,KAMAKONI,EGBTS,,,SINGLEHOST,BYID,,,,26_450,,KAMAKONI,,IP,,BSC6900GSMBTS,KAMAKONI,26
FTBSC02,"NE=280,BTS=458",,DEACTIVATED,-,458,GBERIA_FOTUMBU,EGBTS,,,SINGLEHOST,BYID,,,,26_458,,GBERIA_FOTUMBU,,IP,,BSC6900GSMBTS,GBERIA_FOTUMBU,26
FTBSC02,"NE=280,BTS=461",,DEACTIVATED,-,461,BAKAR,EGBTS,,,SINGLEHOST,BYID,,,,26_461,,BAKAR,,IP,,BSC6900GSMBTS,BAKAR,26
FTBSC02,"NE=280,BTS=459",,ACTIVATED,-,459,GBENIKORO,EGBTS,,,SINGLEHOST,BYID,,,,26_459,,GBENIKORO,,IP,,BSC6900GSMBTS,GBENIKORO,26
FTBSC02,"NE=280,BTS=466",,ACTIVATED,-,466,NIAHUN_BO,EGBTS,,,SINGLEHOST,BYID,,,,26_466,,NIAHUN_BO,,IP,,BSC6900GSMBTS,NIAHUN_BO,26
FTBSC02,"NE=280,BTS=463",,DEACTIVATED,-,463,HAMADALI,EGBTS,,,SINGLEHOST,BYID,,,,26_463,,HAMADALI,,IP,,BSC6900GSMBTS,HAMADALI,26
FTBSC02,"NE=280,BTS=460",,ACTIVATED,-,460,MADINA_DAMA,EGBTS,,,SINGLEHOST,BYID,,,,26_460,,MADINA_DAMA,,IP,,BSC6900GSMBTS,MADINA_DAMA,26
FTBSC02,"NE=280,BTS=465",,ACTIVATED,-,465,MAMBO_HILL,EGBTS,,,SINGLEHOST,BYID,,,,26_465,,MAMBO_HILL,,IP,,BSC6900GSMBTS,MAMBO_HILL,26
FTBSC02,"NE=280,BTS=464",,ACTIVATED,-,464,MABOIMA_VILLAGE,EGBTS,,,SINGLEHOST,BYID,,,,26_464,,MABOIMA_VILLAGE,,IP,,BSC6900GSMBTS,MABOIMA_VILLAGE,26
FTBSC02,"NE=280,BTS=478",,ACTIVATED,-,478,KABBASA_LODGE,EGBTS,,,SINGLEHOST,BYID,,,,26_478,,KABBASA_LODGE,,IP,,BSC6900GSMBTS,KABBASA_LODGE,26
FTBSC02,"NE=280,BTS=483",,ACTIVATED,-,483,MAMAWARIE,EGBTS,,,SINGLEHOST,BYID,,,,26_483,,MAMAWARIE,,IP,,BSC6900GSMBTS,MAMAWARIE,26
FTBSC02,"NE=280,BTS=469",,ACTIVATED,-,469,MADINA_FULLAH,EGBTS,,,SINGLEHOST,BYID,,,,26_469,,MADINA_FULLAH,,IP,,BSC6900GSMBTS,MADINA_FULLAH,26
FTBSC02,"NE=280,BTS=477",,ACTIVATED,-,477,MAKUTA,EGBTS,,,SINGLEHOST,BYID,,,,26_477,,MAKUTA,,IP,,BSC6900GSMBTS,MAKUTA,26
