NE Name,fdn,BT,BTSID,CN,IDTYPE,MOIndex,SN,SRN,className,name,neID
FTBSC02,"NE=280,BTSBRD=111_0_18_0",UEIU,111,0,BYID,26_111_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=111, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=101_0_6_0",GTMU,101,0,BYID,26_101_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=101, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=101_0_16_0",FAN,101,0,BYID,26_101_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=101, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=101_0_19_0",UPEU,101,0,BYID,26_101_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=101, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=138_0_6_0",GTMU,138,0,BYID,26_138_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=138, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=138_0_16_0",FAN,138,0,BYID,26_138_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=138, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=138_0_19_0",UPEU,138,0,BYID,26_138_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=138, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=139_0_6_0",GTMU,139,0,BYID,26_139_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=139, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=139_0_16_0",FAN,139,0,BYID,26_139_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=139, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=139_0_19_0",UPEU,139,0,BYID,26_139_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=139, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=104_0_6_0",GTMU,104,0,BYID,26_104_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=104, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=104_0_16_0",FAN,104,0,BYID,26_104_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=104, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=104_0_19_0",UPEU,104,0,BYID,26_104_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=104, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=118_0_6_0",GTMU,118,0,BYID,26_118_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=118, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=118_0_16_0",FAN,118,0,BYID,26_118_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=118, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=118_0_19_0",UPEU,118,0,BYID,26_118_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=118, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=138_0_18_0",UEIU,138,0,BYID,26_138_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=138, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=198_0_18_0",UEIU,198,0,BYID,26_198_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=198, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=149_0_6_0",GTMU,149,0,BYID,26_149_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=149, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=149_0_16_0",FAN,149,0,BYID,26_149_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=149, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=149_0_19_0",UPEU,149,0,BYID,26_149_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=149, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=186_0_6_0",GTMU,186,0,BYID,26_186_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=186, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=186_0_16_0",FAN,186,0,BYID,26_186_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=186, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=186_0_19_0",UPEU,186,0,BYID,26_186_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=186, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=178_0_6_0",GTMU,178,0,BYID,26_178_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=178, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=178_0_16_0",FAN,178,0,BYID,26_178_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=178, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=178_0_19_0",UPEU,178,0,BYID,26_178_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=178, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=176_0_6_0",GTMU,176,0,BYID,26_176_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=176, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=176_0_16_0",FAN,176,0,BYID,26_176_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=176, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=176_0_19_0",UPEU,176,0,BYID,26_176_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=176, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=166_0_18_0",UEIU,166,0,BYID,26_166_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=166, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=178_0_18_0",UPEU,178,0,BYID,26_178_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=178, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=145_0_18_0",UPEU,145,0,BYID,26_145_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=145, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=144_0_18_0",UEIU,144,0,BYID,26_144_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=144, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=173_0_18_0",UEIU,173,0,BYID,26_173_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=173, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=169_0_0_11",FMU,169,0,BYID,26_169_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=169, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=143_0_0_11",FMU,143,0,BYID,26_143_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=143, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=179_0_0_11",FMU,179,0,BYID,26_179_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=179, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=144_0_0_11",FMU,144,0,BYID,26_144_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=144, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=145_0_0_11",FMU,145,0,BYID,26_145_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=145, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=178_0_0_11",FMU,178,0,BYID,26_178_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=178, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=147_0_0_11",FMU,147,0,BYID,26_147_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=147, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=89_0_0_11",FMU,89,0,BYID,26_89_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=89, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=186_0_0_11",FMU,186,0,BYID,26_186_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=186, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=149_0_0_11",FMU,149,0,BYID,26_149_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=149, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=150_0_0_11",FMU,150,0,BYID,26_150_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=150, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=182_0_0_11",FMU,182,0,BYID,26_182_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=182, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=173_0_0_11",FMU,173,0,BYID,26_173_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=173, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=92_0_0_11",FMU,92,0,BYID,26_92_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=92, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=175_0_0_11",FMU,175,0,BYID,26_175_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=175, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=176_0_0_11",FMU,176,0,BYID,26_176_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=176, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=177_0_0_11",FMU,177,0,BYID,26_177_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=177, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=91_0_0_11",FMU,91,0,BYID,26_91_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=91, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=166_0_0_11",FMU,166,0,BYID,26_166_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=166, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=94_0_18_0",UEIU,94,0,BYID,26_94_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=94, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=91_0_18_0",UPEU,91,0,BYID,26_91_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=91, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=204_0_0_11",FMU,204,0,BYID,26_204_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=204, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=201_0_0_11",FMU,201,0,BYID,26_201_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=201, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=172_0_0_11",FMU,172,0,BYID,26_172_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=172, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=165_0_0_11",FMU,165,0,BYID,26_165_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=165, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=183_0_0_11",FMU,183,0,BYID,26_183_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=183, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=183_0_18_0",UEIU,183,0,BYID,26_183_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=183, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=165_0_18_0",UEIU,165,0,BYID,26_165_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=165, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=172_0_18_0",UEIU,172,0,BYID,26_172_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=172, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=157_0_18_0",UEIU,157,0,BYID,26_157_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=157, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=154_0_18_0",UEIU,154,0,BYID,26_154_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=154, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=153_0_18_0",UEIU,153,0,BYID,26_153_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=153, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=94_0_0_11",FMU,94,0,BYID,26_94_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=94, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=212_0_16_0",FAN,212,0,BYID,26_212_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=212, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=212_0_18_0",UEIU,212,0,BYID,26_212_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=212, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=212_0_19_0",UPEU,212,0,BYID,26_212_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=212, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=212_0_6_0",GTMU,212,0,BYID,26_212_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=212, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=212_0_0_11",FMU,212,0,BYID,26_212_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=212, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=216_0_0_11",FMU,216,0,BYID,26_216_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=216, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=216_0_16_0",FAN,216,0,BYID,26_216_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=216, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=216_0_18_0",UEIU,216,0,BYID,26_216_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=216, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=216_0_19_0",UPEU,216,0,BYID,26_216_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=216, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=216_0_6_0",GTMU,216,0,BYID,26_216_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=216, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=233_0_16_0",FAN,233,0,BYID,26_233_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=233, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=233_0_18_0",UEIU,233,0,BYID,26_233_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=233, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=233_0_19_0",UPEU,233,0,BYID,26_233_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=233, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=233_0_6_0",GTMU,233,0,BYID,26_233_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=233, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=245_0_16_0",FAN,245,0,BYID,26_245_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=245, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=245_0_18_0",UEIU,245,0,BYID,26_245_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=245, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=245_0_19_0",UPEU,245,0,BYID,26_245_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=245, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=245_0_6_0",GTMU,245,0,BYID,26_245_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=245, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=254_0_16_0",FAN,254,0,BYID,26_254_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=254, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=254_0_18_0",UEIU,254,0,BYID,26_254_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=254, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=254_0_19_0",UPEU,254,0,BYID,26_254_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=254, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=254_0_6_0",GTMU,254,0,BYID,26_254_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=254, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=254_0_0_11",FMU,254,0,BYID,26_254_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=254, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=259_0_0_11",FMU,259,0,BYID,26_259_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=259, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=259_0_16_0",FAN,259,0,BYID,26_259_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=259, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=259_0_18_0",UEIU,259,0,BYID,26_259_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=259, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=259_0_19_0",UPEU,259,0,BYID,26_259_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=259, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=259_0_6_0",GTMU,259,0,BYID,26_259_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=259, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=260_0_0_11",FMU,260,0,BYID,26_260_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=260, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=260_0_16_0",FAN,260,0,BYID,26_260_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=260, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=260_0_18_0",UEIU,260,0,BYID,26_260_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=260, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=260_0_19_0",UPEU,260,0,BYID,26_260_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=260, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=260_0_6_0",GTMU,260,0,BYID,26_260_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=260, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=263_0_16_0",FAN,263,0,BYID,26_263_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=263, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=263_0_18_0",UEIU,263,0,BYID,26_263_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=263, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=263_0_19_0",UPEU,263,0,BYID,26_263_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=263, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=263_0_6_0",GTMU,263,0,BYID,26_263_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=263, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=198_0_0_11",FMU,198,0,BYID,26_198_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=198, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=196_0_18_0",UEIU,196,0,BYID,26_196_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=196, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=91_0_6_0",GTMU,91,0,BYID,26_91_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=91, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=91_0_16_0",FAN,91,0,BYID,26_91_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=91, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=91_0_19_0",UPEU,91,0,BYID,26_91_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=91, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=149_0_18_0",UPEU,149,0,BYID,26_149_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=149, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=169_0_18_0",UEIU,169,0,BYID,26_169_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=169, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=202_0_6_0",GTMU,202,0,BYID,26_202_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=202, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=202_0_16_0",FAN,202,0,BYID,26_202_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=202, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=202_0_19_0",UPEU,202,0,BYID,26_202_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=202, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=201_0_6_0",GTMU,201,0,BYID,26_201_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=201, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=201_0_16_0",FAN,201,0,BYID,26_201_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=201, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=201_0_19_0",UPEU,201,0,BYID,26_201_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=201, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=200_0_0_11",FMU,200,0,BYID,26_200_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=200, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=228_0_16_0",FAN,228,0,BYID,26_228_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=228, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=228_0_18_0",UEIU,228,0,BYID,26_228_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=228, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=228_0_19_0",UPEU,228,0,BYID,26_228_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=228, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=228_0_6_0",GTMU,228,0,BYID,26_228_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=228, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=228_0_0_11",FMU,228,0,BYID,26_228_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=228, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=234_0_0_11",FMU,234,0,BYID,26_234_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=234, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=234_0_16_0",FAN,234,0,BYID,26_234_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=234, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=234_0_18_0",UEIU,234,0,BYID,26_234_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=234, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=234_0_19_0",UPEU,234,0,BYID,26_234_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=234, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=234_0_6_0",GTMU,234,0,BYID,26_234_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=234, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
