begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,ipDataTrafficVolume,ipDataTrafficVolumePckDisc,ipDataTrafficVolumePackets,ipDataTrafficVolumeDiscards,ipv4OutPackets,ipv4InPackets,ipv4InOctets,ipv4InReassembledPackets,ipv4InErrors,ipv4OutOctets,ifInDiscardedMCastPackets,ifInOctets,ifOutMCastPackets,ifOutFragPackets,ifInMCastPackets,ifOutDroppedPackets,ifOutDroppedOctets,ifInErrors,ifOutFragments,ifInPackets,ifOutOctets,ifInMCastOctets,ifOutMCastOctets,ifInDiscardedMCastOctets,ifOutPackets
2022-03-14,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15559.0,dynamic,100.0,,,,,127875947.0,201467925.0,234204029114.0,70297.0,0.0,33162921289.0,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15549.0,dynamic,100.0,,,,,4913714.0,8840890.0,809524104.0,0.0,3.0,350099420.0,,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15555.0,dynamic,98.75,,,,,8328247.0,12583269.0,1117800596.0,0.0,2638.0,777731332.0,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15555.0,dynamic,90.0,,,,,8346886.0,12630432.0,1127244508.0,0.0,2393.0,777745228.0,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15550.0,dynamic,95.83333333333333,,,,,1946495.0,3145805.0,285955864.0,0.0,61.0,134642156.0,,,,,,,,,,,,,,,
2022-03-16,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15538.0,dynamic,100.0,,,,,258858468.0,334487927.0,384042970807.0,25706.0,1.0,61810537157.0,,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15548.0,dynamic,94.65277777777777,,,,,5205965.0,7018887.0,665856228.0,0.0,290.0,545444072.0,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,284.0,dynamic,0.9027777777777778,,,,,144135.0,186275.0,17103060.0,0.0,39.0,12386280.0,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15500.0,dynamic,100.0,,,,,,,,,,,66800.0,109002902.0,0.0,0.0,66800.0,0.0,0.0,0.0,0.0,1496012.0,6672057.0,5197536.0,0.0,5197536.0,6620.0
2022-03-19,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15493.0,dynamic,90.97222222222223,,,,,,,,,,,60835.0,100559917.0,0.0,3.0,60835.0,0.0,0.0,0.0,3.0,1386095.0,69164118.0,4732986.0,0.0,4732986.0,50365.0
2022-03-16,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15476.0,dynamic,95.69444444444444,,,,,,,,,,,63920.0,952516424.0,0.0,0.0,63920.0,0.0,0.0,0.0,0.0,10227312.0,502432492.0,4972748.0,0.0,4972748.0,6076695.0
2022-03-18,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,253.0,dynamic,4.166666666666667,,,,,,,,,,,2753.0,4483006.0,0.0,0.0,2753.0,0.0,0.0,0.0,0.0,61544.0,395699.0,214260.0,0.0,214260.0,348.0
2022-03-14,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15457.0,dynamic,100.0,,,,,,,,,,,66779.0,295948682728.0,0.0,129.0,66779.0,0.0,0.0,0.0,258.0,255245772.0,39777113987.0,5195488.0,0.0,5195488.0,165353043.0
2022-03-18,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15504.0,dynamic,100.0,,,,,,,,,,,65583.0,875439276.0,0.0,0.0,65583.0,0.0,0.0,0.0,0.0,9328572.0,761528436.0,5102384.0,0.0,5102384.0,7338855.0
2022-03-18,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15461.0,dynamic,100.0,,,,,,,,,,,66982.0,732631700.0,0.0,0.0,66982.0,0.0,0.0,0.0,0.0,8027570.0,251134608.0,5211360.0,0.0,5211360.0,4210527.0
2022-03-17,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15481.0,dynamic,100.0,,,,,,,,,,,66579.0,365811130782.0,0.0,432.0,66579.0,0.0,0.0,0.0,864.0,333778196.0,67853681838.0,5180408.0,0.0,5180408.0,245984243.0
2022-03-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15458.0,dynamic,100.0,,,,,,,,,,,66803.0,108868066.0,0.0,2.0,66803.0,0.0,0.0,0.0,2.0,1494414.0,13379999.0,5197500.0,0.0,5197500.0,13446.0
2022-03-11,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15512.0,dynamic,100.0,,,,,,,,,,,66786.0,637670588.0,0.0,0.0,66786.0,0.0,0.0,0.0,0.0,7102083.0,501757600.0,5196232.0,0.0,5196232.0,4956362.0
2022-03-12,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15459.0,dynamic,100.0,,,,,,,,,,,66750.0,31956723598.0,0.0,0.0,66750.0,0.0,0.0,0.0,0.0,27211348.0,4609661595.0,5193168.0,0.0,5193168.0,16838401.0
2022-03-19,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15507.0,dynamic,95.83333333333333,,,,,,,,,,,62270.0,366911052.0,0.0,0.0,62270.0,0.0,0.0,0.0,0.0,4168657.0,209245952.0,4845072.0,0.0,4845072.0,2661218.0
2022-03-11,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15505.0,dynamic,100.0,,,,,,,,,,,66821.0,383487594450.0,0.0,6896.0,66821.0,0.0,0.0,0.0,13792.0,350434635.0,55540084356.0,5198848.0,0.0,5198848.0,256031530.0
2022-03-18,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15475.0,dynamic,95.83333333333333,,,,,,,,,,,64028.0,104681884.0,0.0,1.0,64028.0,0.0,0.0,0.0,1.0,1437214.0,12854976.0,4981802.0,0.0,4981802.0,11821.0
2022-03-16,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15482.0,dynamic,97.15277777777777,,,,,,,,,,,63973.0,291803086811.0,0.0,290.0,63973.0,0.0,0.0,0.0,580.0,260046126.0,48921635947.0,4976988.0,0.0,4976988.0,198566688.0
2022-03-15,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15510.0,dynamic,94.65277777777777,,,,,,,,,,,62795.0,98648062.0,0.0,42.0,62795.0,0.0,0.0,0.0,42.0,1351538.0,12996208.0,4885738.0,0.0,4885738.0,16319.0
2022-03-12,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,245.0,dynamic,0.6944444444444444,,,,,,,,,,,274.0,1164384822.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,1112148.0,515282524.0,21322.0,0.0,21322.0,769063.0
2022-03-17,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15504.0,dynamic,95.83333333333333,,,,,,,,,,,62060.0,847521792.0,0.0,0.0,62060.0,0.0,0.0,0.0,0.0,8873350.0,747012316.0,4828548.0,0.0,4828548.0,7181221.0
2022-03-14,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15506.0,dynamic,100.0,,,,,,,,,,,65411.0,153746485578.0,0.0,1.0,65411.0,0.0,0.0,0.0,2.0,130821752.0,23090910860.0,5089820.0,0.0,5089820.0,82049132.0
2022-03-18,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15480.0,dynamic,100.0,,,,,,,,,,,66608.0,794003074.0,0.0,0.0,66608.0,0.0,0.0,0.0,0.0,8737913.0,323841012.0,5182406.0,0.0,5182406.0,4791874.0
2022-03-11,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15479.0,dynamic,100.0,,,,,,,,,,,66811.0,109089236.0,0.0,0.0,66811.0,0.0,0.0,0.0,0.0,1496900.0,7011468.0,5198324.0,0.0,5198324.0,7825.0
2022-03-14,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15469.0,dynamic,100.0,,,,,,,,,,,65995.0,108128207.0,0.0,4.0,65995.0,0.0,0.0,0.0,4.0,1485820.0,27565783.0,5134516.0,0.0,5134516.0,23833.0
2022-03-19,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15466.0,dynamic,95.83333333333333,,,,,,,,,,,63171.0,543215158.0,0.0,0.0,63171.0,0.0,0.0,0.0,0.0,5920727.0,397238588.0,4914346.0,0.0,4914346.0,4074413.0
2022-03-14,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15476.0,dynamic,100.0,,,,,,,,,,,66754.0,916090944.0,0.0,0.0,66754.0,0.0,0.0,0.0,0.0,9877862.0,488842640.0,5193580.0,0.0,5193580.0,5895834.0
2022-03-17,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15464.0,dynamic,100.0,,,,,,,,,,,66733.0,1285003164.0,0.0,0.0,66733.0,0.0,0.0,0.0,0.0,13906983.0,828481340.0,5191900.0,0.0,5191900.0,8987526.0
2022-03-15,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15456.0,dynamic,100.0,,,,,,,,,,,66690.0,420384080.0,0.0,0.0,66690.0,0.0,0.0,0.0,0.0,4740093.0,296383280.0,5188552.0,0.0,5188552.0,2955188.0
2022-03-11,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15472.0,dynamic,100.0,,,,,,,,,,,65791.0,421009732998.0,0.0,14528.0,65791.0,0.0,0.0,0.0,29056.0,371877671.0,66985272585.0,5119162.0,0.0,5119162.0,282530492.0
2022-03-13,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15503.0,dynamic,100.0,,,,,,,,,,,65026.0,106700038.0,0.0,22.0,65026.0,0.0,0.0,0.0,22.0,1462668.0,13816643.0,5059204.0,0.0,5059204.0,16861.0
2022-03-15,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,,,,,,,,,,,66777.0,96751822473.0,0.0,8.0,66777.0,0.0,0.0,0.0,16.0,84269448.0,12931950481.0,5195328.0,0.0,5195328.0,50776405.0
2022-03-16,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15470.0,dynamic,97.15277777777777,,,,,,,,,,,63946.0,724149946.0,0.0,0.0,63946.0,0.0,0.0,0.0,0.0,7644914.0,601224388.0,4974874.0,0.0,4974874.0,5756291.0
2022-03-17,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15480.0,dynamic,95.83333333333333,,,,,,,,,,,64060.0,766097276.0,0.0,0.0,64060.0,0.0,0.0,0.0,0.0,8426490.0,303713916.0,4983856.0,0.0,4983856.0,4588112.0
2022-03-16,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,,,,,,,,,,,66755.0,104376005482.0,0.0,40.0,66755.0,0.0,0.0,0.0,80.0,89633297.0,12961153536.0,5193982.0,0.0,5193982.0,55092361.0
2022-03-17,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15499.0,dynamic,100.0,,,,,,,,,,,66557.0,108715730.0,0.0,0.0,66557.0,0.0,0.0,0.0,0.0,1491891.0,7023489.0,5178464.0,0.0,5178464.0,7574.0
2022-03-17,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15490.0,dynamic,100.0,,,,,,,,,,,66755.0,814715870.0,0.0,0.0,66755.0,0.0,0.0,0.0,0.0,8907624.0,350098616.0,5193338.0,0.0,5193338.0,4913704.0
2022-03-16,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15456.0,dynamic,100.0,,,,,,,,,,,66763.0,412582236.0,0.0,0.0,66763.0,0.0,0.0,0.0,0.0,4630364.0,262098860.0,5194392.0,0.0,5194392.0,2856553.0
2022-03-12,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15477.0,dynamic,100.0,,,,,,,,,,,66739.0,700147428.0,0.0,0.0,66739.0,0.0,0.0,0.0,0.0,7666162.0,210039756.0,5192380.0,0.0,5192380.0,3907108.0
2022-03-19,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15494.0,dynamic,95.83333333333333,,,,,,,,,,,63215.0,103195766.0,0.0,3.0,63215.0,0.0,0.0,0.0,3.0,1416625.0,12613090.0,4918234.0,0.0,4918234.0,11508.0
2022-03-17,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,287.0,dynamic,0.4166666666666667,,,,,29.0,1872.0,136046.0,0.0,0.0,2230.0,,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15460.0,dynamic,100.0,,,,,,,,,,,66803.0,69460792964.0,0.0,1.0,66803.0,0.0,0.0,0.0,2.0,59555674.0,10545732753.0,5197178.0,0.0,5197178.0,40713849.0
2022-03-13,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15502.0,dynamic,100.0,,,,,,,,,,,65052.0,132814871904.0,0.0,23.0,65052.0,0.0,0.0,0.0,46.0,110780816.0,13233037215.0,5061974.0,0.0,5061974.0,69887605.0
2022-03-17,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,257.0,dynamic,0.4166666666666667,,,,,,,,,,,94.0,143166.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,1963.0,2230.0,7336.0,0.0,7336.0,29.0
2022-03-11,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15497.0,dynamic,100.0,,,,,,,,,,,66767.0,108956220.0,0.0,0.0,66767.0,0.0,0.0,0.0,0.0,1495401.0,6514322.0,5194896.0,0.0,5194896.0,6488.0
2022-03-16,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15506.0,dynamic,100.0,,,,,,,,,,,66770.0,180799429420.0,0.0,1076.0,66770.0,0.0,0.0,0.0,2152.0,155437278.0,28745081256.0,5194952.0,0.0,5194952.0,104469528.0
2022-03-14,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15456.0,dynamic,100.0,,,,,,,,,,,65438.0,389757840.0,0.0,0.0,65438.0,0.0,0.0,0.0,0.0,4311230.0,251474872.0,5091060.0,0.0,5091060.0,2733478.0
2022-03-14,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,,,,,,,,,,,66973.0,94376900849.0,0.0,29.0,66973.0,0.0,0.0,0.0,58.0,82011857.0,11983498572.0,5210686.0,0.0,5210686.0,48672769.0
2022-03-15,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15506.0,dynamic,100.0,,,,,,,,,,,66741.0,196567497750.0,0.0,2291.0,66741.0,0.0,0.0,0.0,4582.0,166743953.0,25598683862.0,5192678.0,0.0,5192678.0,103481228.0
2022-03-15,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15469.0,dynamic,100.0,,,,,,,,,,,65835.0,102918805.0,0.0,55.0,65835.0,0.0,0.0,0.0,55.0,1409879.0,7918196.0,5122452.0,0.0,5122452.0,11338.0
2022-03-15,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15476.0,dynamic,100.0,,,,,,,,,,,66789.0,983538802.0,0.0,0.0,66789.0,0.0,0.0,0.0,0.0,10569605.0,519497976.0,5196426.0,0.0,5196426.0,6289941.0
2022-03-18,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15484.0,dynamic,100.0,,,,,,,,,,,66800.0,109146768.0,0.0,1.0,66800.0,0.0,0.0,0.0,1.0,1498506.0,12782275.0,5197444.0,0.0,5197444.0,11760.0
2022-03-16,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15457.0,dynamic,100.0,,,,,,,,,,,66511.0,281776085017.0,0.0,341.0,66511.0,0.0,0.0,0.0,682.0,247524795.0,49806248551.0,5175014.0,0.0,5175014.0,205987450.0
2022-03-17,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,270.0,dynamic,0.4166666666666667,,,,,992.0,628.0,280475.0,0.0,0.0,200355.0,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15510.0,dynamic,100.0,,,,,,,,,,,65003.0,106680014.0,0.0,30.0,65003.0,0.0,0.0,0.0,30.0,1461616.0,14574199.0,5057916.0,0.0,5057916.0,18646.0
2022-03-17,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15498.0,dynamic,95.48611111111111,,,,,,,,,,,63801.0,1174219974.0,0.0,0.0,63801.0,0.0,0.0,0.0,0.0,13140290.0,780674060.0,4963918.0,0.0,4963918.0,8397828.0
2022-03-15,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15512.0,dynamic,98.33333333333333,,,,,,,,,,,65664.0,600740400.0,0.0,0.0,65664.0,0.0,0.0,0.0,0.0,6699653.0,497382512.0,5108772.0,0.0,5108772.0,4720766.0
2022-03-12,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15463.0,dynamic,100.0,,,,,,,,,,,66747.0,796923898.0,0.0,0.0,66747.0,0.0,0.0,0.0,0.0,8878306.0,304512224.0,5192974.0,0.0,5192974.0,4750359.0
2022-03-17,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,288.0,dynamic,0.4166666666666667,,,,,1491.0,1367.0,393424.0,0.0,0.0,398148.0,,,,,,,,,,,,,,,
2022-03-13,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,,,,,,,,,,,66745.0,1248370960.0,0.0,0.0,66745.0,0.0,0.0,0.0,0.0,13279471.0,802503876.0,5192860.0,0.0,5192860.0,8583542.0
2022-03-13,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,,,,,,,,,,,66782.0,1202911296.0,0.0,0.0,66782.0,0.0,0.0,0.0,0.0,12738516.0,745892944.0,5195728.0,0.0,5195728.0,8000771.0
2022-03-12,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15494.0,dynamic,100.0,,,,,,,,,,,66028.0,106446858.0,0.0,4.0,66028.0,0.0,0.0,0.0,4.0,1460199.0,13778739.0,5137202.0,0.0,5137202.0,15128.0
2022-03-11,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15487.0,dynamic,100.0,,,,,,,,,,,66761.0,17748017997.0,0.0,4.0,66761.0,0.0,0.0,0.0,8.0,15761944.0,2352453826.0,5194370.0,0.0,5194370.0,9043063.0
2022-03-17,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15511.0,dynamic,100.0,,,,,,,,,,,66807.0,692037892.0,0.0,0.0,66807.0,0.0,0.0,0.0,0.0,7603740.0,212275484.0,5197912.0,0.0,5197912.0,3879002.0
2022-03-18,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15509.0,dynamic,100.0,,,,,,,,,,,66784.0,339591318466.0,0.0,174.0,66784.0,0.0,0.0,0.0,348.0,312856353.0,68414528657.0,5196302.0,0.0,5196302.0,230474101.0
2022-03-13,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,,,,,,,,,,,66514.0,62312703965.0,0.0,418.0,66514.0,0.0,0.0,0.0,836.0,54370135.0,7833213805.0,5175162.0,0.0,5175162.0,28022274.0
2022-03-15,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15466.0,dynamic,94.58333333333333,,,,,,,,,,,63200.0,485108434.0,0.0,0.0,63200.0,0.0,0.0,0.0,0.0,5414494.0,348085904.0,4917034.0,0.0,4917034.0,3591565.0
2022-03-14,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15500.0,dynamic,100.0,,,,,,,,,,,66748.0,109036930.0,0.0,0.0,66748.0,0.0,0.0,0.0,0.0,1496482.0,6716007.0,5192962.0,0.0,5192962.0,7119.0
